CODIGO,PRECIO,DESCUENTO, MONTO,VENEZUELA 1,VENEZUELA 2,COL 4,MEX 9,VENEZUELA 3,MEX 10,MEX 11,MEX 12,MEX 13,
CI-1270-PL," $40,90 ", $-   ," $163,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-AO," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-BL," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-FS," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-RJ," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-RS," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1786-TQ," $39,00 ", $-   ," $78,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1789-RJ," $62,00 ", $-   ," $124,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1789-RS," $62,00 ", $-   ," $124,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1789-TQ," $62,00 ", $-   ," $124,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8085-NG," $248,80 ", $-   ," $497,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8089-DO," $105,80 ", $-   ," $211,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8167-DO," $143,60 ", $-   ," $287,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8167-PL," $143,60 ", $-   ," $143,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8168-AG," $393,40 ", $-   ," $786,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8168-NG," $393,40 ", $-   ," $786,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8251-DO," $123,51 ", $-   ," $247,02 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8251-PL," $123,51 ", $-   ," $123,51 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8268-DO," $162,00 ", $-   ," $324,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8268-PL," $162,00 ", $-   ," $324,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2219-NQ," $213,10 ", $-   ," $213,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1122-BL," $105,00 ", $-   ," $105,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,EL-1122-BL,#N/A,#N/A,
EL-1122-NG," $105,00 ", $-   ," $105,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,EL-1122-NG,#N/A,
EL-1122-RS," $105,00 ", $-   ," $105,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,EL-1122-RS,#N/A,#N/A,
GUI-00325-BL," $153,45 ", $-   ," $306,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2574-NG," $95,59 ", $-   ," $191,18 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1440-VD," $100,00 ", $-   ," $1.200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1067-DO," $195,00 ", $-   ," $195,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-6010-M1," $118,66 ", $-   ," $118,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-6010-M2," $118,66 ", $-   ," $118,66 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-5012-NQ," $439,00 ", $-   ," $877,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,AC-5012-NQ,#N/A,#N/A,#N/A,
AC-5001-NQ," $515,00 ", $-   ," $3.000,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
LL-1000-NQ," $384,00 ", $-   ," $762,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2528-AG," $220,16 ", $-   ," $880,64 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2528-BO," $220,16 ", $-   ," $880,64 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2528-OR," $220,16 ", $-   ," $880,64 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2539-DC," $65,44 ", $-   ," $261,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2539-OR," $65,44 ", $-   ," $261,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2539-PL," $65,44 ", $-   ," $261,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2540-DO," $58,72 ", $-   ," $234,88 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00478-RS," $214,20 ", $-   ," $428,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00480-RJ," $339,66 ", $-   ," $679,32 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00481-RJ," $384,03 ", $-   ," $768,06 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00484-RJ," $299,88 ", $-   ," $599,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00486-RJ," $670,14 ", $-   ," $1.340,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00493-RJ," $63,20 ", $-   ," $126,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00496-RJ," $107,10 ", $-   ," $214,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00497-RJ," $201,60 ", $-   ," $403,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00527-RJ," $357,51 ", $-   ," $715,02 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00528-RJ," $357,51 ", $-   ," $715,02 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00531-RJ," $331,40 ", $-   ," $662,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00540-RJ," $214,20 ", $-   ," $428,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00547-RJ," $403,75 ", $-   ," $807,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4501-DO," $109,62 ", $-   ," $548,10 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4502-DO," $188,99 ", $-   ," $944,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4503-DO," $203,49 ", $-   ," $1.017,45 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1085-DO," $196,95 ", $-   ," $984,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TJ-1018-NG," $59,12 ", $-   ," $1.182,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-RN," $69,96 ",," $139,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-FS," $69,96 ",," $139,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-CE," $69,96 ",," $139,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-BG," $69,96 ",," $139,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-BL," $67,32 ",," $134,64 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8299-LI," $69,96 ",," $139,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1632-DO," $228,80 ",," $457,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2631-CR, $-   ,, $-   ,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2637-CR," $192,00 ",," $1.344,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2683-CR," $200,00 ",," $400,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2685-CR," $170,00 ",," $1.700,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2686-CR, $-   ,, $-   ,#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2750-BL," $230,00 ",," $230,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2748-RS," $230,00 ",," $230,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2751-RS," $240,00 ",," $240,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2577-MT," $280,00 ",," $280,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2796-BL," $153,60 ",," $153,60 ",#N/A,#N/A,#N/A,PC-2796-BL,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2680-PL," $90,00 ",," $900,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2690-VD," $380,95 ",," $380,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2713-BL," $630,00 ",," $315,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1172-NG," $59,70 ", $-   ," $597,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,AC-1172-NG,#N/A,
AC-1173-NG," $125,90 ", $-   ," $1.259,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,AC-1173-NG,#N/A,
AP-2004-RF," $268,00 ", $-   ," $536,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2110-LL," $100,87 ", $-   ," $201,74 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2136-PL," $43,00 ", $-   ," $430,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00481-RJ," $496,98 ", $-   ," $496,98 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00488-RJ," $461,34 ", $-   ," $461,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00540-RJ," $277,20 ", $-   ," $277,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00547-RJ," $522,50 ", $-   ," $522,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7061-CE," $357,70 ", $-   ," $357,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7068-RS," $211,60 ", $-   ," $423,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7071-CE," $19,14 ", $-   ," $229,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7104-CE," $21,20 ", $-   ," $254,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-7104-RS," $21,20 ", $-   ," $254,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1174-HS," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1174-MN," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1174-MR," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1174-VD," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1174-VD,
CI-1175-AC," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-AQ," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-AQ,
CI-1175-DO," $16,90 ", $-   ," $811,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-DO,
CI-1175-JN," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-MD," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-MO," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-MO,
CI-1175-NP," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1175-RJ," $16,90 ", $-   ," $811,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-RJ,
CI-1175-VN," $16,90 ", $-   ," $405,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1175-VN,
CI-1182-MO," $190,00 ", $-   ," $380,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1182-PR," $190,00 ", $-   ," $380,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1182-RS," $190,00 ", $-   ," $760,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1183-AC," $190,00 ", $-   ," $760,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,CI-1183-AC,
CI-1183-VN," $190,00 ", $-   ," $380,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1733-CE," $59,00 ", $-   ," $590,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1890-BL," $46,30 ", $-   ," $463,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2031-NT," $19,14 ", $-   ," $957,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2033-NT," $29,30 ", $-   ," $1.465,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2070-NT," $45,00 ", $-   ," $900,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8240-NT," $168,53 ", $-   ," $842,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8241-NT," $122,50 ", $-   ," $612,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2042-NQ," $388,08 ", $-   ," $776,16 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-BL," $162,14 ", $-   ," $324,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-CM," $162,14 ", $-   ," $324,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-LL," $162,14 ", $-   ," $162,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-NG," $162,14 ", $-   ," $324,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-RS," $162,14 ", $-   ," $324,28 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HR-9040-DR," $84,92 ", $-   ," $169,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HR-9041-DR," $112,42 ", $-   ," $224,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
HR-9042-DR," $169,29 ", $-   ," $338,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-AO," $108,68 ", $-   ," $108,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-BO," $108,68 ", $-   ," $217,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-CR," $108,68 ", $-   ," $217,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-RJ," $108,68 ", $-   ," $108,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-RY," $108,68 ", $-   ," $108,68 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7301-CR," $204,82 ", $-   ," $409,64 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7301-RJ," $204,82 ", $-   ," $204,82 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-BO," $108,68 ", $-   ," $217,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-CR," $108,68 ", $-   ," $217,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7605-CR," $130,35 ", $-   ," $130,35 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7654-CR," $48,40 ", $-   ," $48,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1044-RS," $10,50 ", $-   ," $525,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-7000-DO," $64,90 ", $-   ," $649,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1122-NG," $72,00 ", $-   ," $2.160,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,EL-1122-NG,#N/A,
PM-1016-AC," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-AS," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-BG," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CC," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CF," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CH," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CL," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-LL," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-MO," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-MR," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-RY," $18,50 ", $-   ," $370,00 ",#N/A,PM-1016-RY,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-VN," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-VO," $18,50 ", $-   ," $370,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1024-NQ," $300,00 ", $-   ," $3.000,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1177-VR," $44,70 ", $-   ," $1.788,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2109-RJ," $58,30 ", $-   ," $291,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2107-CE," $22,00 ", $-   ," $440,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ZP-1016-DO," $4,00 ", $-   ," $6.000,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4207-CC," $112,90 ", $-   ," $450,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1106-SC," $62,90 ", $-   ," $754,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,AC-1106-SC,#N/A,
CI-1247-DO," $26,00 ", $-   ," $156,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2576-MT," $220,00 ", $-   ," $220,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8317-DO," $190,00 ", $-   ," $570,00 ",CI-8317-DO,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8335-OR," $170,00 ", $-   ," $510,00 ",CI-8335-OR,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-2002-NG," $8,10 ", $-   ," $194,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00497-RJ," $160,00 ", $-   ," $480,00 ",,,,,,,,,,
APA-00535-RJ," $240,00 ", $-   ," $720,00 ",,,,,,,,,,
LS-3008-BL," $42,50 ", $-   ," $1.062,50 ",,,,,,,,,,
TJ-1004-RJ," $18,26 ", $-   ," $1.095,60 ",,,,,,,,,,
APA-00734-RJ," $157,00 ", $-   ," $314,00 ",,,,,,,,,,
AC-5017-NQ," $469,80 ", $-   ," $939,60 ",,,,,,,,,,
AC-5053-NQ," $464,20 ", $-   ," $928,40 ",,,,,,,,,,
AC-5061-NQ," $423,50 ", $-   ," $1.270,50 ",,,,,,,,,,
AC-9108-DO," $522,00 ", $-   ," $522,00 ",,,,,,,,,,
AC-9108-PL," $522,00 ", $-   ," $522,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9226-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9244-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9250-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-9250-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00664-RJ," $336,30 ", $-   ," $1.345,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BC-2010-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2050-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2115-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2216-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2216-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2280-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2280-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2307-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2307-NQ," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2347-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2412-DO," $352,80 ", $-   ," $352,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
